M1 M2 dropout cur_max cur_ave cur_std time
128 0 1.0 0.44366197267048796 0.39380281758140506 0.02649385256632556 65.80s
128 0 0.8 0.4788732406958728 0.4267605642029937 0.0255857775575391 84.63s
128 0 0.6 0.4788732406958728 0.4385915500177464 0.02507833378498168 103.37s
128 128 1.0 0.4788732406958728 0.4385915500177464 0.02507833378498168 126.30s
128 128 0.8 0.4788732406958728 0.4385915500177464 0.02507833378498168 159.34s
128 128 0.6 0.4788732406958728 0.4385915500177464 0.02507833378498168 186.10s
128 256 1.0 0.4788732406958728 0.4385915500177464 0.02507833378498168 202.26s
128 256 0.8 0.4788732406958728 0.4385915500177464 0.02507833378498168 235.64s
128 256 0.6 0.4788732406958728 0.4385915500177464 0.02507833378498168 264.56s
128 512 1.0 0.4788732406958728 0.4385915500177464 0.02507833378498168 282.70s
128 512 0.8 0.4788732406958728 0.4385915500177464 0.02507833378498168 315.85s
128 512 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 344.69s
128 1024 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 361.41s
128 1024 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 395.77s
128 1024 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 424.37s
256 0 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 430.37s
256 0 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 456.24s
256 0 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 481.25s
256 128 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 506.04s
256 128 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 540.50s
256 128 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 568.38s
256 256 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 586.89s
256 256 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 620.66s
256 256 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 649.00s
256 512 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 667.02s
256 512 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 704.82s
256 512 0.6 0.500000001259253 0.45267605719432025 0.02451837217368928 734.44s
256 1024 1.0 0.500000001259253 0.45267605719432025 0.02451837217368928 760.31s
256 1024 0.8 0.500000001259253 0.45267605719432025 0.02451837217368928 795.92s
256 1024 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 824.17s
512 0 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 829.84s
512 0 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 857.71s
512 0 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 892.53s
512 128 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 902.41s
512 128 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 944.15s
512 128 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 976.99s
512 256 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 996.73s
512 256 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 1031.74s
512 256 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 1200.33s
512 512 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 1085.20s
512 512 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 90.10s
512 512 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 114.23s
512 1024 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 137.82s
512 1024 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 170.89s
512 1024 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 198.02s
1024 0 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 198.80s
1024 0 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 224.56s
1024 0 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 246.24s
1024 128 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 269.51s
1024 128 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 304.66s
1024 128 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 332.34s
1024 256 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 352.14s
1024 256 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 387.03s
1024 256 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 415.19s
1024 512 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 438.75s
1024 512 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 475.01s
1024 512 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 507.05s
1024 1024 1.0 0.5140845070422535 0.45267605719432025 0.02451837217368928 537.91s
1024 1024 0.8 0.5140845070422535 0.45267605719432025 0.02451837217368928 122.36s
1024 1024 0.6 0.5140845070422535 0.45267605719432025 0.02451837217368928 148.60s
Best Max found: 0.5140845070422535
Best AveStd found: (0.45267605719432025, 0.02451837217368928)
