F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 33.07692307692307 28.676923076923075 2.6781606334755614 746.00s
8 32 0 0.75 35.38461538461539 31.015384615384615 2.65329983228432 575.47s
8 32 0 0.5 35.38461538461539 31.015384615384615 2.65329983228432 575.96s
8 32 32 1.0 35.38461538461539 31.015384615384615 2.65329983228432 592.47s
8 32 32 0.75 37.69230769230769 31.969230769230776 3.6928204772129223 602.34s
8 32 32 0.5 37.69230769230769 31.969230769230776 3.6928204772129223 599.26s
8 32 64 1.0 37.69230769230769 31.969230769230776 3.6928204772129223 607.59s
8 32 64 0.75 37.69230769230769 31.969230769230776 3.6928204772129223 611.64s
8 32 64 0.5 37.69230769230769 31.969230769230776 3.6928204772129223 606.31s
8 32 128 1.0 37.69230769230769 31.969230769230776 3.6928204772129223 617.23s
8 32 128 0.75 40.0 31.969230769230776 3.6928204772129223 626.57s
8 32 128 0.5 40.0 31.969230769230776 3.6928204772129223 620.65s
8 64 0 1.0 40.0 31.969230769230776 3.6928204772129223 894.64s
8 64 0 0.75 40.0 31.969230769230776 3.6928204772129223 1067.84s
8 64 0 0.5 40.0 31.969230769230776 3.6928204772129223 1077.61s
8 64 32 1.0 40.0 31.969230769230776 3.6928204772129223 1112.75s
8 64 32 0.75 40.0 32.06153846153846 2.1835316922104826 1098.86s
8 64 32 0.5 40.0 32.06153846153846 2.1835316922104826 1093.58s
8 64 64 1.0 40.0 32.06153846153846 2.1835316922104826 1102.55s
8 64 64 0.75 40.0 32.06153846153846 2.1835316922104826 1105.85s
8 64 64 0.5 40.0 32.06153846153846 2.1835316922104826 1105.32s
8 64 128 1.0 40.0 32.06153846153846 2.1835316922104826 1124.20s
8 64 128 0.75 40.0 32.06153846153846 2.1835316922104826 1131.82s
8 64 128 0.5 40.0 32.06153846153846 2.1835316922104826 1124.76s
8 128 0 1.0 40.0 32.06153846153846 2.1835316922104826 1845.69s
8 128 0 0.75 40.0 32.06153846153846 2.1835316922104826 2056.92s
8 128 0 0.5 40.0 32.06153846153846 2.1835316922104826 2085.93s
8 128 32 1.0 40.0 32.06153846153846 2.1835316922104826 1177.33s
8 128 32 0.75 40.0 32.06153846153846 2.1835316922104826 493.51s
8 128 32 0.5 40.0 32.06153846153846 2.1835316922104826 495.58s
8 128 64 1.0 40.0 32.06153846153846 2.1835316922104826 497.71s
8 128 64 0.75 40.0 32.46153846153846 2.4422319794442378 496.83s
8 128 64 0.5 40.0 32.46153846153846 2.4422319794442378 497.98s
8 128 128 1.0 40.0 32.46153846153846 2.4422319794442378 499.08s
8 128 128 0.75 40.0 32.46153846153846 2.4422319794442378 501.48s
8 128 128 0.5 40.0 32.46153846153846 2.4422319794442378 502.33s
16 32 0 1.0 40.0 32.46153846153846 2.4422319794442378 332.57s
16 32 0 0.75 40.0 32.46153846153846 2.4422319794442378 330.75s
16 32 0 0.5 44.61538461538462 32.46153846153846 2.4422319794442378 331.25s
16 32 32 1.0 44.61538461538462 32.46153846153846 2.4422319794442378 358.79s
16 32 32 0.75 44.61538461538462 32.46153846153846 2.4422319794442378 358.20s
16 32 32 0.5 44.61538461538462 32.46153846153846 2.4422319794442378 360.34s
16 32 64 1.0 44.61538461538462 32.46153846153846 2.4422319794442378 361.03s
16 32 64 0.75 44.61538461538462 32.46153846153846 2.4422319794442378 361.36s
16 32 64 0.5 44.61538461538462 32.46153846153846 2.4422319794442378 362.78s
16 32 128 1.0 44.61538461538462 32.46153846153846 2.4422319794442378 360.25s
16 32 128 0.75 44.61538461538462 32.46153846153846 2.4422319794442378 363.32s
16 32 128 0.5 44.61538461538462 32.46153846153846 2.4422319794442378 362.64s
16 64 0 1.0 44.61538461538462 32.46153846153846 2.4422319794442378 468.89s
16 64 0 0.75 44.61538461538462 32.55384615384615 2.4684518301700398 467.06s
16 64 0 0.5 44.61538461538462 32.55384615384615 2.4684518301700398 469.24s
16 64 32 1.0 44.61538461538462 32.55384615384615 2.4684518301700398 496.21s
16 64 32 0.75 44.61538461538462 33.47692307692308 2.895579164558424 497.11s
16 64 32 0.5 44.61538461538462 33.47692307692308 2.895579164558424 491.39s
16 64 64 1.0 44.61538461538462 33.47692307692308 2.895579164558424 494.71s
16 64 64 0.75 44.61538461538462 33.47692307692308 2.895579164558424 498.26s
16 64 64 0.5 44.61538461538462 33.47692307692308 2.895579164558424 497.27s
16 64 128 1.0 44.61538461538462 33.47692307692308 2.895579164558424 495.25s
16 64 128 0.75 44.61538461538462 33.47692307692308 2.895579164558424 499.29s
16 64 128 0.5 44.61538461538462 33.47692307692308 2.895579164558424 500.94s
16 128 0 1.0 44.61538461538462 33.47692307692308 2.895579164558424 807.64s
16 128 0 0.75 44.61538461538462 33.47692307692308 2.895579164558424 3935.53s
16 128 0 0.5 44.61538461538462 33.47692307692308 2.895579164558424 3795.43s
16 128 32 1.0 44.61538461538462 33.47692307692308 2.895579164558424 3822.43s
16 128 32 0.75 44.61538461538462 33.53846153846153 2.052563702173283 3835.24s
16 128 32 0.5 44.61538461538462 33.53846153846153 2.052563702173283 3831.26s
16 128 64 1.0 44.61538461538462 33.53846153846153 2.052563702173283 3769.75s
16 128 64 0.75 44.61538461538462 33.53846153846153 2.052563702173283 3412.59s
16 128 64 0.5 44.61538461538462 33.53846153846153 2.052563702173283 2931.92s
16 128 128 1.0 44.61538461538462 33.53846153846153 2.052563702173283 2818.99s
16 128 128 0.75 44.61538461538462 33.53846153846153 2.052563702173283 2914.12s
16 128 128 0.5 44.61538461538462 33.53846153846153 2.052563702173283 3091.46s
32 32 0 1.0 44.61538461538462 33.53846153846153 2.052563702173283 1801.24s
32 32 0 0.75 44.61538461538462 33.53846153846153 2.052563702173283 1797.79s
32 32 0 0.5 44.61538461538462 33.53846153846153 2.052563702173283 1796.45s
32 32 32 1.0 44.61538461538462 33.53846153846153 2.052563702173283 1829.48s
32 32 32 0.75 44.61538461538462 33.53846153846153 2.052563702173283 1812.33s
32 32 32 0.5 44.61538461538462 33.53846153846153 2.052563702173283 528.30s
32 32 64 1.0 44.61538461538462 33.53846153846153 2.052563702173283 496.84s
32 32 64 0.75 44.61538461538462 33.53846153846153 2.052563702173283 500.06s
32 32 64 0.5 44.61538461538462 33.53846153846153 2.052563702173283 500.56s
32 32 128 1.0 44.61538461538462 33.53846153846153 2.052563702173283 495.93s
32 32 128 0.75 44.61538461538462 33.53846153846153 2.052563702173283 497.56s
32 32 128 0.5 44.61538461538462 33.53846153846153 2.052563702173283 500.75s
32 64 0 1.0 44.61538461538462 33.53846153846153 2.052563702173283 748.96s
32 64 0 0.75 44.61538461538462 33.53846153846153 2.052563702173283 746.92s
32 64 0 0.5 44.61538461538462 33.53846153846153 2.052563702173283 746.90s
