F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 34.61538461538461 28.89230769230769 2.5842490582887456 757.55s
8 32 0 0.75 36.15384615384615 29.6 3.0546888974746715 593.74s
8 32 0 0.5 37.69230769230769 29.6 3.0546888974746715 596.65s
8 32 32 1.0 37.69230769230769 29.6 3.0546888974746715 612.70s
8 32 32 0.75 37.69230769230769 31.353846153846153 2.985408300700842 616.72s
8 32 32 0.5 37.69230769230769 31.353846153846153 2.985408300700842 613.98s
8 32 64 1.0 37.69230769230769 31.353846153846153 2.985408300700842 623.13s
8 32 64 0.75 37.69230769230769 31.353846153846153 2.985408300700842 624.69s
8 32 64 0.5 37.69230769230769 31.353846153846153 2.985408300700842 618.35s
8 32 128 1.0 37.69230769230769 31.353846153846153 2.985408300700842 625.75s
8 32 128 0.75 37.69230769230769 31.353846153846153 2.985408300700842 635.29s
8 32 128 0.5 37.69230769230769 31.353846153846153 2.985408300700842 635.64s
8 64 0 1.0 37.69230769230769 31.353846153846153 2.985408300700842 930.53s
8 64 0 0.75 37.69230769230769 31.353846153846153 2.985408300700842 1054.19s
8 64 0 0.5 37.69230769230769 31.353846153846153 2.985408300700842 1053.59s
8 64 32 1.0 37.69230769230769 31.353846153846153 2.985408300700842 1092.60s
8 64 32 0.75 37.69230769230769 31.476923076923075 2.990477985185923 1078.43s
8 64 32 0.5 37.69230769230769 31.476923076923075 2.990477985185923 1077.64s
8 64 64 1.0 37.69230769230769 31.476923076923075 2.990477985185923 1083.12s
8 64 64 0.75 37.69230769230769 31.476923076923075 2.990477985185923 1085.18s
8 64 64 0.5 37.69230769230769 31.476923076923075 2.990477985185923 1083.14s
8 64 128 1.0 37.69230769230769 31.476923076923075 2.990477985185923 1101.10s
8 64 128 0.75 37.69230769230769 31.476923076923075 2.990477985185923 1105.78s
8 64 128 0.5 37.69230769230769 31.476923076923075 2.990477985185923 1107.46s
8 128 0 1.0 37.69230769230769 31.476923076923075 2.990477985185923 1804.25s
8 128 0 0.75 37.69230769230769 31.476923076923075 2.990477985185923 1971.23s
