F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 49.29577464788733 42.90140845070423 2.926867652475615 112.99s
8 32 0 0.75 52.816901408450704 42.90140845070423 2.926867652475615 112.90s
8 32 0 0.5 52.816901408450704 42.90140845070423 2.926867652475615 112.87s
8 32 32 1.0 52.816901408450704 42.90140845070423 2.926867652475615 125.12s
8 32 32 0.75 52.816901408450704 42.90140845070423 2.926867652475615 126.43s
8 32 32 0.5 52.816901408450704 42.90140845070423 2.926867652475615 125.27s
8 32 64 1.0 52.816901408450704 42.90140845070423 2.926867652475615 125.39s
8 32 64 0.75 52.816901408450704 42.90140845070423 2.926867652475615 125.59s
8 32 64 0.5 52.816901408450704 42.90140845070423 2.926867652475615 125.67s
8 32 128 1.0 52.816901408450704 42.90140845070423 2.926867652475615 126.00s
8 32 128 0.75 52.816901408450704 42.90140845070423 2.926867652475615 125.63s
8 32 128 0.5 52.816901408450704 42.90140845070423 2.926867652475615 125.67s
8 64 0 1.0 52.816901408450704 43.098591549295776 2.9409314109607188 118.58s
8 64 0 0.75 52.816901408450704 43.436619718309856 2.469572821893373 118.81s
8 64 0 0.5 52.816901408450704 43.436619718309856 2.469572821893373 119.08s
8 64 32 1.0 52.816901408450704 43.436619718309856 2.469572821893373 130.92s
8 64 32 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 131.13s
8 64 32 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 131.33s
8 64 64 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 130.51s
8 64 64 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 131.27s
8 64 64 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 131.35s
8 64 128 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 131.49s
8 64 128 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 131.79s
8 64 128 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 132.04s
8 128 0 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 130.87s
8 128 0 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 131.45s
8 128 0 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 131.92s
8 128 32 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 142.35s
8 128 32 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 143.45s
8 128 32 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 143.78s
8 128 64 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 142.81s
8 128 64 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 143.68s
8 128 64 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 144.19s
8 128 128 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 142.63s
8 128 128 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 143.62s
8 128 128 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 144.07s
16 32 0 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 121.93s
16 32 0 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 122.23s
16 32 0 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 122.21s
16 32 32 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 133.08s
16 32 32 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 133.89s
16 32 32 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 133.73s
16 32 64 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 133.33s
16 32 64 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 133.98s
16 32 64 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 133.81s
16 32 128 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 133.33s
16 32 128 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 134.35s
16 32 128 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 133.63s
16 64 0 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 132.24s
16 64 0 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 133.01s
16 64 0 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 133.38s
16 64 32 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 143.36s
16 64 32 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 144.51s
16 64 32 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 144.65s
16 64 64 1.0 52.816901408450704 44.30985915492957 2.4631382804168087 143.48s
16 64 64 0.75 52.816901408450704 44.30985915492957 2.4631382804168087 144.45s
16 64 64 0.5 52.816901408450704 44.30985915492957 2.4631382804168087 144.60s
