F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 35.38461538461539 32.246153846153845 2.2497337120530347 78.60s
8 32 0 0.75 41.53846153846154 33.38461538461538 3.1753488370077387 77.97s
8 32 0 0.5 41.53846153846154 33.44615384615385 3.242615643738516 78.31s
8 32 32 1.0 41.53846153846154 34.30769230769231 2.777764628502737 88.80s
8 32 32 0.75 42.30769230769231 35.53846153846154 3.711488640558406 88.71s
8 32 32 0.5 42.30769230769231 35.53846153846154 3.711488640558406 88.90s
8 32 64 1.0 42.30769230769231 35.53846153846154 3.711488640558406 88.60s
8 32 64 0.75 42.30769230769231 35.53846153846154 3.711488640558406 89.56s
8 32 64 0.5 42.30769230769231 35.53846153846154 3.711488640558406 89.82s
8 32 128 1.0 42.30769230769231 35.53846153846154 3.711488640558406 88.73s
8 32 128 0.75 42.30769230769231 35.53846153846154 3.711488640558406 88.77s
8 32 128 0.5 42.30769230769231 35.53846153846154 3.711488640558406 88.74s
8 64 0 1.0 42.30769230769231 35.53846153846154 3.711488640558406 84.57s
8 64 0 0.75 42.30769230769231 35.53846153846154 3.711488640558406 84.91s
8 64 0 0.5 42.30769230769231 35.53846153846154 3.711488640558406 85.04s
8 64 32 1.0 42.30769230769231 35.53846153846154 3.711488640558406 95.24s
8 64 32 0.75 42.30769230769231 35.53846153846154 3.711488640558406 95.26s
8 64 32 0.5 42.30769230769231 35.53846153846154 3.711488640558406 95.62s
8 64 64 1.0 42.30769230769231 35.53846153846154 3.711488640558406 95.25s
8 64 64 0.75 42.30769230769231 35.69230769230769 2.373422864698696 95.66s
8 64 64 0.5 42.30769230769231 35.69230769230769 2.373422864698696 95.93s
8 64 128 1.0 42.30769230769231 35.69230769230769 2.373422864698696 95.38s
8 64 128 0.75 42.30769230769231 35.69230769230769 2.373422864698696 96.09s
8 64 128 0.5 42.30769230769231 35.69230769230769 2.373422864698696 96.11s
8 128 0 1.0 42.30769230769231 35.69230769230769 2.373422864698696 96.43s
8 128 0 0.75 42.30769230769231 35.69230769230769 2.373422864698696 97.03s
8 128 0 0.5 42.30769230769231 35.69230769230769 2.373422864698696 97.40s
8 128 32 1.0 42.30769230769231 35.69230769230769 2.373422864698696 106.77s
8 128 32 0.75 42.30769230769231 36.430769230769236 2.618821271501935 107.79s
8 128 32 0.5 42.30769230769231 36.430769230769236 2.618821271501935 108.05s
8 128 64 1.0 42.30769230769231 36.430769230769236 2.618821271501935 107.46s
8 128 64 0.75 42.30769230769231 36.430769230769236 2.618821271501935 108.05s
8 128 64 0.5 42.30769230769231 36.430769230769236 2.618821271501935 108.45s
8 128 128 1.0 42.30769230769231 36.430769230769236 2.618821271501935 107.33s
8 128 128 0.75 43.07692307692308 36.430769230769236 2.618821271501935 108.35s
8 128 128 0.5 43.07692307692308 36.430769230769236 2.618821271501935 108.59s
16 32 0 1.0 43.07692307692308 36.430769230769236 2.618821271501935 86.58s
16 32 0 0.75 43.07692307692308 36.49230769230769 3.3358727999247986 86.69s
16 32 0 0.5 43.07692307692308 36.49230769230769 3.3358727999247986 86.67s
16 32 32 1.0 43.07692307692308 36.49230769230769 3.3358727999247986 97.00s
16 32 32 0.75 43.07692307692308 36.49230769230769 3.3358727999247986 97.71s
16 32 32 0.5 43.07692307692308 36.49230769230769 3.3358727999247986 97.65s
16 32 64 1.0 43.07692307692308 36.49230769230769 3.3358727999247986 97.26s
16 32 64 0.75 43.07692307692308 36.49230769230769 3.3358727999247986 97.84s
16 32 64 0.5 43.07692307692308 36.49230769230769 3.3358727999247986 97.74s
16 32 128 1.0 43.07692307692308 36.49230769230769 3.3358727999247986 97.47s
16 32 128 0.75 43.07692307692308 36.49230769230769 3.3358727999247986 97.83s
16 32 128 0.5 43.07692307692308 36.49230769230769 3.3358727999247986 97.40s
16 64 0 1.0 43.07692307692308 36.49230769230769 3.3358727999247986 97.58s
16 64 0 0.75 43.07692307692308 36.49230769230769 3.3358727999247986 98.20s
16 64 0 0.5 43.07692307692308 36.49230769230769 3.3358727999247986 98.73s
16 64 32 1.0 43.07692307692308 36.49230769230769 3.3358727999247986 108.18s
16 64 32 0.75 43.07692307692308 37.01538461538461 3.0015380672633114 108.99s
16 64 32 0.5 43.07692307692308 37.01538461538461 3.0015380672633114 109.21s
16 64 64 1.0 43.07692307692308 37.01538461538461 3.0015380672633114 108.14s
16 64 64 0.75 43.07692307692308 37.01538461538461 3.0015380672633114 109.23s
16 64 64 0.5 43.07692307692308 37.01538461538461 3.0015380672633114 109.01s
