F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 56.33802816901409 50.25352112676056 3.2478763299473115 822.99s
8 32 0 0.75 56.33802816901409 50.25352112676056 3.2478763299473115 647.12s
8 32 0 0.5 56.33802816901409 50.25352112676056 3.2478763299473115 649.61s
8 32 32 1.0 56.33802816901409 50.25352112676056 3.2478763299473115 677.43s
8 32 32 0.75 56.33802816901409 50.25352112676056 3.2478763299473115 682.15s
8 32 32 0.5 56.33802816901409 50.25352112676056 3.2478763299473115 686.64s
8 32 64 1.0 56.33802816901409 50.25352112676056 3.2478763299473115 683.52s
8 32 64 0.75 56.33802816901409 50.25352112676056 3.2478763299473115 681.75s
8 32 64 0.5 56.33802816901409 50.25352112676056 3.2478763299473115 679.17s
8 32 128 1.0 56.33802816901409 50.25352112676056 3.2478763299473115 705.43s
8 32 128 0.75 56.33802816901409 50.25352112676056 3.2478763299473115 703.24s
8 32 128 0.5 56.33802816901409 50.25352112676056 3.2478763299473115 738.53s
8 64 0 1.0 56.33802816901409 50.901408450704224 2.5392768652928317 1145.07s
8 64 0 0.75 56.33802816901409 50.901408450704224 2.5392768652928317 1145.56s
8 64 0 0.5 56.33802816901409 50.901408450704224 2.5392768652928317 1139.41s
8 64 32 1.0 56.33802816901409 50.901408450704224 2.5392768652928317 1178.57s
8 64 32 0.75 56.33802816901409 50.901408450704224 2.5392768652928317 1168.40s
8 64 32 0.5 56.33802816901409 50.901408450704224 2.5392768652928317 1176.81s
8 64 64 1.0 56.33802816901409 50.901408450704224 2.5392768652928317 1181.94s
8 64 64 0.75 56.33802816901409 50.901408450704224 2.5392768652928317 1185.93s
8 64 64 0.5 56.33802816901409 50.901408450704224 2.5392768652928317 1185.61s
8 64 128 1.0 56.33802816901409 50.901408450704224 2.5392768652928317 1204.67s
8 64 128 0.75 56.33802816901409 50.901408450704224 2.5392768652928317 1247.81s
8 64 128 0.5 56.33802816901409 50.901408450704224 2.5392768652928317 1268.04s
8 128 0 1.0 56.33802816901409 50.901408450704224 2.5392768652928317 2174.03s
8 128 0 0.75 57.04225352112676 51.12676056338029 2.4067616183993037 2184.34s
8 128 0 0.5 57.04225352112676 51.12676056338029 2.4067616183993037 2351.43s
8 128 32 1.0 57.04225352112676 51.12676056338029 2.4067616183993037 2262.28s
8 128 32 0.75 57.04225352112676 51.12676056338029 2.4067616183993037 2267.09s
8 128 32 0.5 57.04225352112676 51.12676056338029 2.4067616183993037 2258.15s
8 128 64 1.0 57.04225352112676 51.12676056338029 2.4067616183993037 2281.77s
8 128 64 0.75 57.04225352112676 51.12676056338029 2.4067616183993037 2281.67s
