F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 44.36619718309859 38.45070422535211 2.738341140172335 300.48s
8 32 0 0.75 45.774647887323944 39.43661971830986 3.5519775247657708 302.43s
8 32 0 0.5 45.774647887323944 39.43661971830986 3.5519775247657708 298.26s
8 32 32 1.0 45.774647887323944 39.43661971830986 3.5519775247657708 318.48s
8 32 32 0.75 47.183098591549296 39.605633802816904 3.863778457861454 308.33s
8 32 32 0.5 47.183098591549296 39.605633802816904 3.863778457861454 115.99s
8 32 64 1.0 47.183098591549296 39.605633802816904 3.863778457861454 117.55s
8 32 64 0.75 47.88732394366197 39.63380281690141 3.9813092380968453 116.61s
8 32 64 0.5 47.88732394366197 39.63380281690141 3.9813092380968453 214.23s
8 32 128 1.0 47.88732394366197 39.63380281690141 3.9813092380968453 320.41s
8 32 128 0.75 47.88732394366197 39.63380281690141 3.9813092380968453 325.68s
8 32 128 0.5 47.88732394366197 39.63380281690141 3.9813092380968453 324.37s
8 64 0 1.0 47.88732394366197 39.63380281690141 3.9813092380968453 312.96s
8 64 0 0.75 47.88732394366197 39.63380281690141 3.9813092380968453 310.25s
8 64 0 0.5 47.88732394366197 39.63380281690141 3.9813092380968453 292.39s
8 64 32 1.0 47.88732394366197 39.63380281690141 3.9813092380968453 150.92s
8 64 32 0.75 47.88732394366197 39.63380281690141 3.9813092380968453 301.76s
8 64 32 0.5 47.88732394366197 39.63380281690141 3.9813092380968453 334.32s
8 64 64 1.0 47.88732394366197 39.63380281690141 3.9813092380968453 336.01s
8 64 64 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 332.05s
8 64 64 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 334.57s
8 64 128 1.0 47.88732394366197 40.16901408450704 2.6833111445881372 336.98s
8 64 128 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 333.72s
8 64 128 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 339.66s
8 128 0 1.0 47.88732394366197 40.16901408450704 2.6833111445881372 331.89s
8 128 0 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 332.59s
8 128 0 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 329.28s
8 128 32 1.0 47.88732394366197 40.16901408450704 2.6833111445881372 359.74s
8 128 32 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 360.26s
8 128 32 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 360.61s
8 128 64 1.0 47.88732394366197 40.16901408450704 2.6833111445881372 363.23s
8 128 64 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 361.43s
8 128 64 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 359.67s
8 128 128 1.0 47.88732394366197 40.16901408450704 2.6833111445881372 362.26s
8 128 128 0.75 47.88732394366197 40.16901408450704 2.6833111445881372 356.80s
8 128 128 0.5 47.88732394366197 40.16901408450704 2.6833111445881372 357.69s
