F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 41.54929577464789 34.92957746478873 2.7018769145423764 833.42s
8 32 0 0.75 45.07042253521127 38.53521126760563 3.190195254953719 645.03s
8 32 0 0.5 45.07042253521127 38.53521126760563 3.190195254953719 641.42s
8 32 32 1.0 45.07042253521127 38.53521126760563 3.190195254953719 669.80s
8 32 32 0.75 45.774647887323944 38.67605633802817 4.018011422397621 667.13s
8 32 32 0.5 45.774647887323944 38.67605633802817 4.018011422397621 670.55s
8 32 64 1.0 45.774647887323944 38.67605633802817 4.018011422397621 683.78s
8 32 64 0.75 45.774647887323944 38.67605633802817 4.018011422397621 671.61s
8 32 64 0.5 45.774647887323944 38.67605633802817 4.018011422397621 675.25s
8 32 128 1.0 45.774647887323944 38.67605633802817 4.018011422397621 692.49s
8 32 128 0.75 45.774647887323944 38.67605633802817 4.018011422397621 691.09s
8 32 128 0.5 45.774647887323944 38.67605633802817 4.018011422397621 720.44s
8 64 0 1.0 45.774647887323944 38.67605633802817 4.018011422397621 1135.87s
8 64 0 0.75 45.774647887323944 38.67605633802817 4.018011422397621 1142.05s
8 64 0 0.5 45.774647887323944 38.67605633802817 4.018011422397621 1144.27s
8 64 32 1.0 45.774647887323944 38.67605633802817 4.018011422397621 1162.59s
8 64 32 0.75 46.478873239436616 38.67605633802817 4.018011422397621 1168.95s
8 64 32 0.5 46.478873239436616 38.67605633802817 4.018011422397621 1165.51s
8 64 64 1.0 46.478873239436616 38.67605633802817 4.018011422397621 1177.44s
8 64 64 0.75 46.478873239436616 38.985915492957744 3.1799810234749484 1178.88s
8 64 64 0.5 46.478873239436616 38.985915492957744 3.1799810234749484 1182.44s
8 64 128 1.0 46.478873239436616 38.985915492957744 3.1799810234749484 1200.08s
8 64 128 0.75 46.478873239436616 38.985915492957744 3.1799810234749484 1231.75s
8 64 128 0.5 46.478873239436616 38.985915492957744 3.1799810234749484 1245.85s
8 128 0 1.0 46.478873239436616 38.985915492957744 3.1799810234749484 2157.36s
8 128 0 0.75 46.478873239436616 38.985915492957744 3.1799810234749484 2181.41s
8 128 0 0.5 46.478873239436616 38.985915492957744 3.1799810234749484 1900.17s
8 128 32 1.0 46.478873239436616 38.985915492957744 3.1799810234749484 2213.54s
8 128 32 0.75 47.88732394366197 40.67605633802817 3.4687942036872434 2212.62s
8 128 32 0.5 47.88732394366197 40.67605633802817 3.4687942036872434 2212.74s
8 128 64 1.0 47.88732394366197 40.67605633802817 3.4687942036872434 2224.82s
8 128 64 0.75 47.88732394366197 40.67605633802817 3.4687942036872434 2223.38s
8 128 64 0.5 47.88732394366197 40.67605633802817 3.4687942036872434 2227.67s
8 128 128 1.0 47.88732394366197 40.67605633802817 3.4687942036872434 2257.59s
8 128 128 0.75 47.88732394366197 40.67605633802817 3.4687942036872434 2261.33s
8 128 128 0.5 47.88732394366197 40.67605633802817 3.4687942036872434 2242.97s
16 32 0 1.0 47.88732394366197 40.67605633802817 3.4687942036872434 1245.65s
16 32 0 0.75 47.88732394366197 40.67605633802817 3.4687942036872434 1191.48s
16 32 0 0.5 47.88732394366197 40.67605633802817 3.4687942036872434 1186.08s
16 32 32 1.0 47.88732394366197 40.67605633802817 3.4687942036872434 1238.66s
16 32 32 0.75 47.88732394366197 40.67605633802817 3.4687942036872434 1066.10s
16 32 32 0.5 47.88732394366197 40.67605633802817 3.4687942036872434 1066.55s
