M1 M2 dropout cur_max cur_ave cur_std time
128 0 1.0 0.4647887340733703 0.4005633814066229 0.03157694982517872 66.38s
128 0 0.8 0.4647887340733703 0.4005633814066229 0.03157694982517872 85.70s
128 0 0.6 0.4647887340733703 0.4107042261076645 0.02028560213304695 104.36s
128 128 1.0 0.4647887340733703 0.4107042261076645 0.02028560213304695 128.83s
128 128 0.8 0.4647887340733703 0.4107042261076645 0.02028560213304695 160.58s
128 128 0.6 0.4647887340733703 0.4107042261076645 0.02028560213304695 187.49s
128 256 1.0 0.4647887340733703 0.4107042261076645 0.02028560213304695 203.53s
128 256 0.8 0.4647887340733703 0.4107042261076645 0.02028560213304695 237.41s
128 256 0.6 0.4647887340733703 0.4107042261076645 0.02028560213304695 265.29s
128 512 1.0 0.4647887340733703 0.4107042261076645 0.02028560213304695 283.70s
128 512 0.8 0.4647887340733703 0.4107042261076645 0.02028560213304695 316.94s
128 512 0.6 0.4647887340733703 0.41070422627556497 0.026553685018078144 345.53s
128 1024 1.0 0.4647887340733703 0.41070422627556497 0.026553685018078144 363.35s
128 1024 0.8 0.4647887340733703 0.41070422627556497 0.026553685018078144 396.88s
128 1024 0.6 0.4647887340733703 0.41070422627556497 0.026553685018078144 425.34s
256 0 1.0 0.4647887349128723 0.41070422627556497 0.026553685018078144 431.15s
256 0 0.8 0.4647887349128723 0.41070422627556497 0.026553685018078144 457.35s
256 0 0.6 0.4647887349128723 0.41352112761685544 0.01946721420166276 482.37s
256 128 1.0 0.4647887349128723 0.41352112761685544 0.01946721420166276 507.47s
256 128 0.8 0.4647887349128723 0.41352112761685544 0.01946721420166276 541.56s
256 128 0.6 0.4647887349128723 0.41352112761685544 0.01946721420166276 570.22s
256 256 1.0 0.4647887349128723 0.41352112761685544 0.01946721420166276 586.62s
256 256 0.8 0.4647887349128723 0.41352112761685544 0.01946721420166276 621.58s
256 256 0.6 0.4647887349128723 0.41352112761685544 0.01946721420166276 649.85s
256 512 1.0 0.4647887349128723 0.41352112761685544 0.01946721420166276 667.66s
256 512 0.8 0.4647887349128723 0.41352112761685544 0.01946721420166276 707.41s
256 512 0.6 0.4647887349128723 0.41352112761685544 0.01946721420166276 735.14s
256 1024 1.0 0.4647887349128723 0.41352112761685544 0.01946721420166276 761.42s
256 1024 0.8 0.4647887349128723 0.41352112761685544 0.01946721420166276 795.22s
256 1024 0.6 0.47183098633524395 0.41943662005411064 0.02357462067063233 824.22s
512 0 1.0 0.47183098633524395 0.41943662005411064 0.02357462067063233 831.88s
512 0 0.8 0.47183098633524395 0.41943662005411064 0.02357462067063233 859.20s
512 0 0.6 0.47183098633524395 0.4219718320688731 0.0210722301631783 922.14s
512 128 1.0 0.47183098633524395 0.4219718320688731 0.0210722301631783 903.71s
512 128 0.8 0.47183098633524395 0.4219718320688731 0.0210722301631783 945.18s
512 128 0.6 0.47183098633524395 0.4219718320688731 0.0210722301631783 88.61s
512 256 1.0 0.47183098633524395 0.4219718320688731 0.0210722301631783 107.08s
512 256 0.8 0.47183098633524395 0.4219718320688731 0.0210722301631783 135.76s
512 256 0.6 0.47183098633524395 0.4219718320688731 0.0210722301631783 167.39s
512 512 1.0 0.47183098633524395 0.4219718320688731 0.0210722301631783 188.58s
512 512 0.8 0.47183098633524395 0.4219718320688731 0.0210722301631783 218.37s
512 512 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 250.10s
512 1024 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 268.85s
512 1024 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 311.25s
512 1024 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 340.75s
1024 0 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 343.27s
1024 0 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 363.56s
1024 0 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 387.35s
1024 128 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 424.66s
1024 128 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 461.04s
1024 128 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 477.81s
1024 256 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 498.78s
1024 256 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 544.70s
1024 256 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 570.22s
1024 512 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 586.39s
1024 512 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 654.30s
1024 512 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 669.65s
1024 1024 1.0 0.5070422539408778 0.42422535291020297 0.027258524629780474 107.75s
1024 1024 0.8 0.5070422539408778 0.42422535291020297 0.027258524629780474 138.24s
1024 1024 0.6 0.5070422539408778 0.42422535291020297 0.027258524629780474 165.06s
Best Max found: 0.5070422539408778
Best AveStd found: (0.42422535291020297, 0.027258524629780474)
