F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 39.436619718309856 33.77464788732394 3.6155234091235324 115.52s
8 32 0 0.75 43.66197183098591 37.32394366197183 2.3651909329220655 113.52s
8 32 0 0.5 43.66197183098591 37.32394366197183 2.3651909329220655 113.47s
8 32 32 1.0 43.66197183098591 37.32394366197183 2.3651909329220655 126.20s
8 32 32 0.75 46.478873239436616 37.887323943661976 3.8520547411767154 126.20s
8 32 32 0.5 46.478873239436616 37.887323943661976 3.8520547411767154 126.64s
8 32 64 1.0 46.478873239436616 37.887323943661976 3.8520547411767154 126.27s
8 32 64 0.75 46.478873239436616 37.887323943661976 3.8520547411767154 126.46s
8 32 64 0.5 46.478873239436616 37.887323943661976 3.8520547411767154 126.42s
8 32 128 1.0 46.478873239436616 37.887323943661976 3.8520547411767154 126.32s
8 32 128 0.75 46.478873239436616 37.887323943661976 3.8520547411767154 129.52s
8 32 128 0.5 46.478873239436616 37.887323943661976 3.8520547411767154 126.58s
8 64 0 1.0 46.478873239436616 37.887323943661976 3.8520547411767154 119.51s
8 64 0 0.75 46.478873239436616 37.887323943661976 3.8520547411767154 119.63s
8 64 0 0.5 46.478873239436616 37.887323943661976 3.8520547411767154 119.62s
8 64 32 1.0 46.478873239436616 37.887323943661976 3.8520547411767154 132.32s
8 64 32 0.75 46.478873239436616 37.887323943661976 3.8520547411767154 132.15s
8 64 32 0.5 46.478873239436616 37.887323943661976 3.8520547411767154 132.34s
8 64 64 1.0 46.478873239436616 37.887323943661976 3.8520547411767154 131.73s
8 64 64 0.75 47.183098591549296 39.29577464788732 3.763489919968278 132.43s
8 64 64 0.5 47.183098591549296 39.29577464788732 3.763489919968278 132.06s
8 64 128 1.0 47.183098591549296 39.29577464788732 3.763489919968278 132.19s
8 64 128 0.75 47.183098591549296 39.29577464788732 3.763489919968278 133.01s
8 64 128 0.5 47.183098591549296 39.29577464788732 3.763489919968278 132.92s
8 128 0 1.0 47.183098591549296 39.29577464788732 3.763489919968278 131.78s
8 128 0 0.75 47.183098591549296 39.29577464788732 3.763489919968278 132.42s
8 128 0 0.5 47.183098591549296 39.29577464788732 3.763489919968278 133.18s
8 128 32 1.0 47.183098591549296 39.29577464788732 3.763489919968278 143.96s
8 128 32 0.75 47.183098591549296 39.29577464788732 3.763489919968278 144.58s
8 128 32 0.5 47.183098591549296 39.29577464788732 3.763489919968278 145.48s
8 128 64 1.0 47.183098591549296 39.29577464788732 3.763489919968278 143.94s
8 128 64 0.75 47.183098591549296 39.29577464788732 3.763489919968278 144.73s
8 128 64 0.5 47.183098591549296 39.29577464788732 3.763489919968278 145.30s
8 128 128 1.0 47.183098591549296 39.29577464788732 3.763489919968278 144.02s
8 128 128 0.75 47.183098591549296 39.29577464788732 3.763489919968278 145.01s
8 128 128 0.5 47.183098591549296 39.29577464788732 3.763489919968278 145.42s
16 32 0 1.0 47.183098591549296 39.29577464788732 3.763489919968278 122.89s
16 32 0 0.75 47.183098591549296 39.29577464788732 3.763489919968278 123.13s
16 32 0 0.5 47.183098591549296 39.29577464788732 3.763489919968278 123.15s
16 32 32 1.0 47.183098591549296 39.29577464788732 3.763489919968278 134.46s
16 32 32 0.75 47.183098591549296 39.29577464788732 3.763489919968278 134.91s
16 32 32 0.5 47.183098591549296 39.29577464788732 3.763489919968278 134.94s
16 32 64 1.0 47.183098591549296 39.29577464788732 3.763489919968278 135.17s
16 32 64 0.75 47.183098591549296 39.436619718309856 3.867473300773516 135.16s
16 32 64 0.5 47.183098591549296 39.436619718309856 3.867473300773516 135.02s
16 32 128 1.0 47.183098591549296 39.436619718309856 3.867473300773516 134.58s
16 32 128 0.75 47.183098591549296 39.436619718309856 3.867473300773516 135.59s
16 32 128 0.5 47.183098591549296 39.436619718309856 3.867473300773516 135.01s
16 64 0 1.0 47.183098591549296 39.436619718309856 3.867473300773516 133.14s
16 64 0 0.75 47.183098591549296 39.436619718309856 3.867473300773516 133.99s
16 64 0 0.5 47.183098591549296 39.436619718309856 3.867473300773516 134.34s
16 64 32 1.0 47.183098591549296 39.436619718309856 3.867473300773516 144.56s
16 64 32 0.75 47.88732394366197 40.112676056338024 3.8390552960794766 145.87s
16 64 32 0.5 47.88732394366197 40.112676056338024 3.8390552960794766 145.88s
16 64 64 1.0 47.88732394366197 40.112676056338024 3.8390552960794766 144.59s
16 64 64 0.75 47.88732394366197 40.112676056338024 3.8390552960794766 145.89s
16 64 64 0.5 47.88732394366197 40.112676056338024 3.8390552960794766 145.62s
16 64 128 1.0 47.88732394366197 40.112676056338024 3.8390552960794766 145.16s
16 64 128 0.75 47.88732394366197 40.112676056338024 3.8390552960794766 146.02s
