F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 46.478873239436616 41.66197183098591 2.1790512231902777 858.31s
8 32 0 0.75 50.70422535211267 43.239436619718305 3.5239425361117753 657.42s
8 32 0 0.5 50.70422535211267 43.239436619718305 3.5239425361117753 653.99s
8 32 32 1.0 50.70422535211267 43.239436619718305 3.5239425361117753 670.95s
8 32 32 0.75 50.70422535211267 43.239436619718305 3.5239425361117753 675.21s
8 32 32 0.5 50.70422535211267 43.239436619718305 3.5239425361117753 688.02s
8 32 64 1.0 50.70422535211267 43.239436619718305 3.5239425361117753 685.03s
8 32 64 0.75 50.70422535211267 43.239436619718305 3.5239425361117753 680.94s
8 32 64 0.5 50.70422535211267 43.239436619718305 3.5239425361117753 674.06s
8 32 128 1.0 50.70422535211267 43.239436619718305 3.5239425361117753 699.70s
8 32 128 0.75 50.70422535211267 43.239436619718305 3.5239425361117753 699.19s
8 32 128 0.5 50.70422535211267 43.239436619718305 3.5239425361117753 748.97s
8 64 0 1.0 50.70422535211267 43.239436619718305 3.5239425361117753 1173.70s
8 64 0 0.75 50.70422535211267 43.29577464788733 2.0615407846233222 1180.64s
8 64 0 0.5 52.112676056338024 43.38028169014083 3.272943672851338 1164.21s
8 64 32 1.0 52.112676056338024 43.38028169014083 3.272943672851338 1200.72s
8 64 32 0.75 52.112676056338024 43.63380281690141 3.1649739504649324 1206.51s
8 64 32 0.5 52.112676056338024 43.63380281690141 3.1649739504649324 1213.51s
8 64 64 1.0 52.112676056338024 43.63380281690141 3.1649739504649324 1209.94s
8 64 64 0.75 52.112676056338024 43.91549295774647 3.000231426635346 1211.95s
8 64 64 0.5 52.112676056338024 43.91549295774647 3.000231426635346 1212.78s
8 64 128 1.0 52.112676056338024 43.91549295774647 3.000231426635346 1234.37s
8 64 128 0.75 52.112676056338024 43.91549295774647 3.000231426635346 1286.00s
8 64 128 0.5 52.112676056338024 43.91549295774647 3.000231426635346 1333.53s
8 128 0 1.0 52.112676056338024 43.91549295774647 3.000231426635346 2284.67s
8 128 0 0.75 52.112676056338024 43.91549295774647 3.000231426635346 2412.68s
8 128 0 0.5 52.112676056338024 43.91549295774647 3.000231426635346 2260.68s
8 128 32 1.0 52.112676056338024 43.91549295774647 3.000231426635346 2308.20s
8 128 32 0.75 52.112676056338024 44.929577464788736 2.253521126760563 2325.53s
8 128 32 0.5 52.112676056338024 44.929577464788736 2.253521126760563 2311.58s
8 128 64 1.0 52.112676056338024 44.929577464788736 2.253521126760563 2341.85s
8 128 64 0.75 52.112676056338024 44.929577464788736 2.253521126760563 2343.79s
8 128 64 0.5 52.112676056338024 44.929577464788736 2.253521126760563 2343.55s
8 128 128 1.0 52.112676056338024 44.929577464788736 2.253521126760563 2355.70s
8 128 128 0.75 52.112676056338024 44.929577464788736 2.253521126760563 2306.18s
8 128 128 0.5 52.112676056338024 44.929577464788736 2.253521126760563 2157.64s
16 32 0 1.0 52.112676056338024 44.929577464788736 2.253521126760563 1235.54s
16 32 0 0.75 52.112676056338024 44.929577464788736 2.253521126760563 1142.96s
16 32 0 0.5 52.816901408450704 44.929577464788736 2.253521126760563 1141.37s
16 32 32 1.0 52.816901408450704 44.929577464788736 2.253521126760563 1190.97s
16 32 32 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1184.87s
16 32 32 0.5 52.816901408450704 45.29577464788732 3.21620574111371 1181.88s
16 32 64 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1206.72s
16 32 64 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1208.74s
16 32 64 0.5 52.816901408450704 45.29577464788732 3.21620574111371 1173.29s
16 32 128 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1116.87s
16 32 128 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1135.08s
16 32 128 0.5 52.816901408450704 45.29577464788732 3.21620574111371 1131.75s
16 64 0 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1852.08s
16 64 0 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1866.47s
16 64 0 0.5 52.816901408450704 45.29577464788732 3.21620574111371 1845.50s
16 64 32 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1892.94s
16 64 32 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1885.34s
16 64 32 0.5 52.816901408450704 45.29577464788732 3.21620574111371 2078.73s
16 64 64 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1887.10s
16 64 64 0.75 52.816901408450704 45.29577464788732 3.21620574111371 1928.97s
16 64 64 0.5 52.816901408450704 45.29577464788732 3.21620574111371 1921.99s
16 64 128 1.0 52.816901408450704 45.29577464788732 3.21620574111371 1941.67s
16 64 128 0.75 54.929577464788736 45.29577464788732 3.21620574111371 1942.96s
16 64 128 0.5 54.929577464788736 45.29577464788732 3.21620574111371 1935.25s
16 128 0 1.0 54.929577464788736 45.29577464788732 3.21620574111371 3360.80s
16 128 0 0.75 54.929577464788736 45.29577464788732 3.21620574111371 2826.05s
16 128 0 0.5 54.929577464788736 45.29577464788732 3.21620574111371 2747.07s
16 128 32 1.0 54.929577464788736 45.29577464788732 3.21620574111371 4589.03s
16 128 32 0.75 54.929577464788736 45.29577464788732 3.21620574111371 4367.40s
16 128 32 0.5 54.929577464788736 45.29577464788732 3.21620574111371 4344.09s
16 128 64 1.0 54.929577464788736 45.29577464788732 3.21620574111371 4360.31s
16 128 64 0.75 54.929577464788736 45.29577464788732 3.21620574111371 4217.92s
16 128 64 0.5 54.929577464788736 45.29577464788732 3.21620574111371 4238.59s
16 128 128 1.0 54.929577464788736 45.29577464788732 3.21620574111371 3112.52s
16 128 128 0.75 54.929577464788736 45.29577464788732 3.21620574111371 1824.23s
16 128 128 0.5 54.929577464788736 45.29577464788732 3.21620574111371 1808.94s
32 32 0 1.0 54.929577464788736 45.29577464788732 3.21620574111371 1017.92s
32 32 0 0.75 54.929577464788736 45.29577464788732 3.21620574111371 879.69s
32 32 0 0.5 54.929577464788736 45.29577464788732 3.21620574111371 741.86s
32 32 32 1.0 54.929577464788736 45.29577464788732 3.21620574111371 795.39s
32 32 32 0.75 54.929577464788736 45.29577464788732 3.21620574111371 784.63s
32 32 32 0.5 54.929577464788736 45.29577464788732 3.21620574111371 782.42s
32 32 64 1.0 54.929577464788736 45.29577464788732 3.21620574111371 784.82s
32 32 64 0.75 54.929577464788736 45.71830985915492 3.4724523056304166 799.01s
32 32 64 0.5 54.929577464788736 45.71830985915492 3.4724523056304166 784.67s
32 32 128 1.0 54.929577464788736 45.71830985915492 3.4724523056304166 785.67s
32 32 128 0.75 54.929577464788736 45.71830985915492 3.4724523056304166 798.28s
32 32 128 0.5 54.929577464788736 45.71830985915492 3.4724523056304166 783.42s
32 64 0 1.0 54.929577464788736 45.71830985915492 3.4724523056304166 1285.74s
32 64 0 0.75 54.929577464788736 45.71830985915492 3.4724523056304166 1307.17s
32 64 0 0.5 54.929577464788736 45.71830985915492 3.4724523056304166 1289.67s
32 64 32 1.0 54.929577464788736 45.71830985915492 3.4724523056304166 4418.60s
32 64 32 0.75 54.929577464788736 45.71830985915492 3.4724523056304166 4330.03s
32 64 32 0.5 54.929577464788736 45.71830985915492 3.4724523056304166 4327.18s
32 64 64 1.0 54.929577464788736 45.71830985915492 3.4724523056304166 4352.01s
32 64 64 0.75 54.929577464788736 45.80281690140845 2.585418344920285 4377.84s
32 64 64 0.5 54.929577464788736 45.80281690140845 2.585418344920285 4408.57s
32 64 128 1.0 54.929577464788736 45.80281690140845 2.585418344920285 4604.08s
32 64 128 0.75 54.929577464788736 45.80281690140845 2.585418344920285 4437.70s
32 64 128 0.5 54.929577464788736 45.80281690140845 2.585418344920285 4425.09s
32 128 0 1.0 54.929577464788736 45.80281690140845 2.585418344920285 8332.63s
32 128 0 0.75 54.929577464788736 45.80281690140845 2.585418344920285 1022.23s
32 128 0 0.5 54.929577464788736 45.80281690140845 2.585418344920285 1024.96s
