F M1 M2 dropout cur_max cur_ave cur_std time
8 32 0 1.0 45.774647887323944 39.77464788732394 2.907828259282014 97.13s
8 32 0 0.75 45.774647887323944 39.77464788732394 2.907828259282014 96.40s
8 32 0 0.5 45.774647887323944 39.77464788732394 2.907828259282014 97.53s
8 32 32 1.0 45.774647887323944 39.77464788732394 2.907828259282014 111.99s
8 32 32 0.75 45.774647887323944 39.77464788732394 2.907828259282014 119.81s
8 32 32 0.5 45.774647887323944 39.77464788732394 2.907828259282014 125.87s
8 32 64 1.0 45.774647887323944 39.77464788732394 2.907828259282014 125.10s
8 32 64 0.75 45.774647887323944 39.77464788732394 2.907828259282014 125.79s
8 32 64 0.5 45.774647887323944 39.77464788732394 2.907828259282014 126.15s
8 32 128 1.0 45.774647887323944 39.77464788732394 2.907828259282014 101.94s
8 32 128 0.75 45.774647887323944 39.77464788732394 2.907828259282014 97.16s
8 32 128 0.5 45.774647887323944 39.77464788732394 2.907828259282014 96.44s
8 64 0 1.0 47.88732394366197 42.33802816901408 3.042514334151469 91.45s
8 64 0 0.75 47.88732394366197 42.33802816901408 3.042514334151469 94.20s
8 64 0 0.5 47.88732394366197 42.33802816901408 3.042514334151469 91.90s
8 64 32 1.0 47.88732394366197 42.33802816901408 3.042514334151469 103.87s
8 64 32 0.75 47.88732394366197 42.33802816901408 3.042514334151469 104.77s
8 64 32 0.5 47.88732394366197 42.33802816901408 3.042514334151469 104.94s
8 64 64 1.0 50.0 42.33802816901408 3.042514334151469 104.48s
8 64 64 0.75 50.0 42.33802816901408 3.042514334151469 104.79s
8 64 64 0.5 50.0 42.33802816901408 3.042514334151469 105.04s
8 64 128 1.0 50.0 42.33802816901408 3.042514334151469 128.57s
8 64 128 0.75 50.0 42.33802816901408 3.042514334151469 135.52s
8 64 128 0.5 50.0 42.33802816901408 3.042514334151469 135.42s
8 128 0 1.0 50.0 42.33802816901408 3.042514334151469 138.02s
8 128 0 0.75 50.0 42.33802816901408 3.042514334151469 124.79s
8 128 0 0.5 50.0 42.33802816901408 3.042514334151469 110.12s
8 128 32 1.0 50.0 42.33802816901408 3.042514334151469 121.04s
8 128 32 0.75 50.0 42.33802816901408 3.042514334151469 122.14s
8 128 32 0.5 50.0 42.33802816901408 3.042514334151469 122.48s
8 128 64 1.0 50.0 42.33802816901408 3.042514334151469 120.58s
8 128 64 0.75 50.0 42.33802816901408 3.042514334151469 118.57s
8 128 64 0.5 50.0 42.33802816901408 3.042514334151469 118.86s
8 128 128 1.0 50.0 42.33802816901408 3.042514334151469 117.70s
8 128 128 0.75 50.0 42.33802816901408 3.042514334151469 120.45s
8 128 128 0.5 50.0 42.33802816901408 3.042514334151469 118.44s
16 32 0 1.0 50.0 42.33802816901408 3.042514334151469 93.65s
16 32 0 0.75 50.0 42.33802816901408 3.042514334151469 93.85s
